The Last Shogun,Ryotaro Shiba,Fiction,2004
Johnny Reb and Billy Yank,Alexander Hunter,United States,1904
The Tough Guide to Fantasyland,Diana Wynne Jones,"Fantasy fiction, English",1996
The Azathoth Cycle,Edward Derby;Peter Cannon;Lin Carter;Ramsey Campbell;Henry Kuttner;Stephen Rainey;Thomas Ligotti;Gary Myers;Richard Tierney,Fiction,1995
Song of Cthulhu,Stephen Mark Rainey,Fiction,2001
Miskatonic University,Sam Johnson,Games,2005
The Keeper's Companion,Keith Herber,Games,2000
Call of Cthulhu RPG,Sandy Petersen;Lynn Willis,Games,2000
Shadows of Yog-Sothoth,Sandy Petersen,Games,2004
Spawn of Azathoth,Keith Herber,,2005
Secrets of New York,Jerry Jones;William Jones,Games,2005
"The Keeper's Companion, Vol. 2",Lynn Willis;Adam Gauntlett,Games,2002
Secrets of San Francisco,Cody Goodfellow,Games,2006
"Yours in Food, John Baldessari",John Baldessari;Paul Auster,Art,2004
"Notebooks, 1935-1951",Albert Camus;Philip Malcolm Waller Thody;Justin O'Brien,Biography & Autobiography,1998
The Great Good Place,Ray Oldenburg,Social Science,1999
Lum Urusei Yatsura,Rumiko Takahashi,Comics & Graphic Novels,1997
"X/1999, Vol. 1",CLAMP,Comics & Graphic Novels,2003
"X/1999, Volume 2",CLAMP,Comics & Graphic Novels,2003
The Rattle-Rat,Janwillem Van de Wetering,Fiction,1997
Robert Van Gulik,Janwillem Van de Wetering,Literary Criticism,1987
"White Sky, Black Ice",Stan Jones,Fiction,2003
Murder in the Bastille,Cara Black,Fiction,2004
Restless Till We Rest in You,"Saint Augustine, Bishop of Hippo;Thomas Paul Thigpen",Religion,1998
The Ring Finger Falls Silent,Satoru Kannagi,Comics & Graphic Novels,2006
The Left Hand Dreams of Him,Satoru Kannagi,Comics & Graphic Novels,2006
Little Butterfly,Hinako Takanaga;Sachiko Sato,Comics & Graphic Novels,2006
The Art of Loving,Eiki Eiki;Yukine Honami,Comics & Graphic Novels,2006
Only the Ring Finger Knows,Satoru Kannagi;Hotaru Odagiri,Comics & Graphic Novels,2004
Dominion,Masamune Shirow;Dana Lewis;Frederik L. Schodt;Toren Smith;Tom Orzechowski,Comics & Graphic Novels,2000
Outlander,Timothy Truman;Tom Raney,Juvenile Fiction,2001
Star Wars Tales Volume 1,Various;Tsuneo Sanda,Comics & Graphic Novels,2002
Creatures of the Night,Neil Gaiman;Michael Zulli;Todd Klein,Comics & Graphic Novels,2004
The Will Eisner Sketchbook,Will Eisner,Art,2003
Star Wars: Clone Wars Volume 1 - The Defense of Kamino,Haden Blackman;John Ostrander;Scott Allie; Jan Duursema; Stephen Thompson; Tomas Giorello; Dan Parsons; Ray Krissing,Comics & Graphic Novels,2003
Dirty Italian,Gabrielle Euvino,Foreign Language Study,2006
"Gunslinger, and Nine Other Action-packed Stories of the Wild West",Edward Gorman,Frontier and pioneer life,1995
F. Scott Fitzgerald on Authorship,Francis Scott Fitzgerald;Judith Baughman,Literary Criticism,1996
One Hundred Demons,Lynda Barry,Comics & Graphic Novels,2005
Lao Tzu,Lao-tzu;Ursula K. Le Guin;Jerome P. Seaton,Philosophy,1998
The Tao of Physics,Fritjof Capra,Science,2000
Spiritual Midwifery,Ina May Gaskin,Medical,2002
Monday Night Class,Stephen Gaskin,"Body, Mind & Spirit",2005
Steppenwolf,Victor Skrebneski;Richard Christiansen,Performing Arts,2000
Mother Maria Skobtsova,Mariia,Biography & Autobiography,2003
The Ultimate Time Machine,Joseph McMoneagle,"Body, Mind & Spirit",1998
Get Out of Your Mind & Into Your Life,Steven C. Hayes;Spencer Xavier Smith,Self-Help,2005
Persuasive Communication,James Brian Stiff;Paul A. Mongeau,Language Arts & Disciplines,2002
"Africa South of the Sahara, Second Edition",Robert F. Stock;Robert Stock,History,2004
The Art of Happiness,Dalai Lama XIV Bstan-ʼdzin-rgya-mtsho;Howard C. Cutler,Religion,1998
Songbook,Nick Hornby,Music,2003
Desolation Angels,Jack Kerouac,Fiction,1995
The Color of Water,James McBride,Biography & Autobiography,1997
Awakening at Midlife,Kathleen A. Brehony,Psychology,1997
Fever Pitch,Nick Hornby,Biography & Autobiography,1998
Caucasia,Danzy Senna,Fiction,1998
High Fidelity,Nick Hornby,Fiction,2000
Still Here,Ram Dass,Family & Relationships,2001
Prozac Nation,Elizabeth Wurtzel,Biography & Autobiography,2002
The Dream of Scipio,Iain Pears,Fiction,2002
The Survivor's Guide to Sex,Staci Haines,Self-Help,1999
The Ultimate Guide to Anal Sex for Women,Tristan Taormino,Health & Fitness,2006
Stone Tables,Orson Scott Card,Fiction,2000
Thus Spake the Corpse,Andrei Codrescu;Laura Rosenthal,Poetry,1999
The John Adams Reader,Thomas Robert May,Music,2006
Insurgency & Terrorism,Bard E. O'Neill,Political Science,2005
Shattered Sword,Jonathan B. Parshall;Anthony P. Tully,History,2005
Strawberry Shortcake Murder,Joanne Fluke,Fiction,2002
Bound in Blood,David Thomas Lord,Fiction,2001
Managers Not MBAs,Henry Mintzberg,Business & Economics,2005
Bright Purple,Melody Carlson,Juvenile Fiction,2006
Parenting with Love and Logic,Foster Cline;Jim Fay,Family & Relationships,2006
Echoes of the Soul,Echo Bodine,"Body, Mind & Spirit",1999
The Gift,Echo L. Bodine,"Body, Mind & Spirit",2003
The Inner Reaches of Outer Space,Joseph Campbell,Religion,2002
Myths of Light,Joseph Campbell,Philosophy,2003
The Power of Now,Eckhart Tolle,"Body, Mind & Spirit",2004
Myth and Reality,Mircea Eliade,Religion,1998
Jesus Freaks,DC Talk (Musical group),Religion,1999
Live Like a Jesus Freak,DC Talk,Religion,2001
Conversations with Don DeLillo,Don DeLillo,Biography & Autobiography,2005
Tim Burton,Tim Burton,Biography & Autobiography,2005
Daisy Bates,Grif Stockley,Biography & Autobiography,2005
Having a Mary Heart in a Martha World,Joanna Weaver,Religion,2000
Dinner With A Perfect Stranger,David Gregory,Fiction,2005
Dark Water,Linda Hall,Fiction,2006
The Beatles Illustrated Lyrics,Alan Aldridge;Beatles,Music,1969
The Right Stuff,Tom Wolfe,Biography & Autobiography,2004
Macbeth,William Shakespeare,Comics & Graphic Novels,2006
Murder on the Orient Express,Agatha Christie,Fiction,1934
The A.B.C. Murders,Agatha Christie,Fiction,1936
Murder at the Vicarage,Agatha Christie,Fiction,2005
The Body in the Library,Agatha Christie,Fiction,2006
The Murder of Roger Ackroyd,Agatha Christie,Fiction,1926
Evil Under the Sun,Agatha Christie,Fiction,1940
A Murder is Announced,Agatha Christie,Fiction,2005
Death on the Nile,Agatha Christie,Fiction,2007
The Mystery of the Blue Train,Agatha Christie,Fiction,1928
The Illuminati Papers,Robert Wilson,"Body, Mind & Spirit",1997
The South Beach Diet,Arthur Agatston,Health & Fitness,2003
Mangoes & Curry Leaves,,Cooking,2005
1000 Rings,Marthe Le Van,Crafts & Hobbies,2004
Artful Paper Dolls,Terry Taylor,Crafts & Hobbies,2006
International Codes,International Code Council,Building laws,2006
International Plumbing Code 2006,International Code Council,Technology & Engineering,2006
Homelands,Patricia Justine Tumang;Jenesha de Rivera,Social Science,2006
Sukhoi Su-27 Flanker,Yefim Gordon;Peter Davison,History,2006
Hungry Planet,Peter Menzel;Faith D'Aluisio,Cooking,2005
Maple Syrup Cookbook,Ken Haedrich,Cooking,2001
Cider,Annie Proulx;Lew Nichols,Cooking,2003
Doyle Brunson's Super System,Doyle Brunson,Games & Activities,2002
A Christmas Carol,Charles Dickens,Fiction,2005
The Red Badge of Courage,Stephen Crane,Juvenile Nonfiction,2004
Sun Tzu,Sun-tzu;Gerald A. Michaelson,Business & Economics,2001
Please Stop Laughing At Me,Jodee Blanco,Biography & Autobiography,2003
The Stephen King Universe,Stanley Wiater;Christopher Golden;Hank Wagner,Literary Criticism,2001
New York 2000,Robert A. M. Stern;David Fishman;Jacob Tilove,Architecture,2006
Glass House,Toshio Nakamura,Architecture,2007
This Present Darkness ; Piercing the Darkness,Frank E. Peretti,,1997
The Hidden Smile of God,John Piper,Religion,2001
The Gospel According to Job,Mike Mason,Religion,2002
Prophet,Frank E. Peretti,Fiction,2004
Piercing the Darkness,Frank E. Peretti,Fiction,2003
This Present Darkness,Frank E. Peretti,Fiction,2003
The Passion of Jesus Christ,John Piper,Religion,2004
When I Don't Desire God,John Piper,Religion,2004
Suffering and the Sovereignty of God,John Piper;Justin Taylor,Religion,2006
The Legacy of Sovereign Joy,John Piper,Religion,2006
When the Darkness Will Not Lift,John Piper,Religion,2006
Face Off,Harry Hamernik,Art,2006
Simply Beautiful Beaded Jewelry,Heidi Boyd,Crafts & Hobbies,2006
The Southern Haunting of Truman Capote,Marie Rudisill;James Coleman Simmons,Literary Criticism,2000
Shoofly Pie,Tim Downs,Fiction,2003
Chop Shop,Tim Downs,Fiction,2004
Schott's Original Miscellany,Ben Schott,Reference,2003
Soldiers of Salamis,Javier Cercas;Anne McLean,Fiction,2005
The Line of Beauty,Alan Hollinghurst,Fiction,2005
A Year in the Merde,Stephen Clarke,Fiction,2006
Safety Behind Bars,Robert Kirkman;Charlie Adlard;Cliff Rathburn,Comics & Graphic Novels,2005
The Best Defense,Robert Kirkman;Charlie Adlard;Cliff Rathburn,Comics & Graphic Novels,2006
Fell,Warren Ellis;Ben Templesmith,Comics & Graphic Novels,2007
The Walking Dead,Robert Kirkman,"Comic books, strips, etc",2004
A Complicated Kindness,Miriam Toews,Fiction,2005
D.H. Lawrence,John Worthen,Biography & Autobiography,2005
The Horizontal World,Debra K. Marquart,Biography & Autobiography,2006
Agnes Grey,Anne Brontë,England,2001
Write Great Fiction - Plot & Structure,James Scott Bell,Language Arts & Disciplines,2004
Lithium for Medea,Kate Braverman,Fiction,2002
9-11 [neuf-onze],Noam Chomsky;Institute Professor & Professor of Linguistics (Emeritus) Noam Chomsky,Political Science,2001
The Hip Chick's Guide to Macrobiotics,Jessica Porter,Health & Fitness,2004
Rumble Fish,Marcus Romer;S. E. Hinton,Juvenile Fiction,2003
Posing for Portrait Photography,Jeff Smith,Photography,2004
Healthy Cooking for IBS,Sophie Braimbridge;Erica Jankovich,Cooking,2006
Homeless,Laurie Halse Anderson,Juvenile Fiction,2000
Teacher's Pet,Laurie Halse Anderson,Juvenile Fiction,2001
"The Fateful Adventures of the Good Soldier Švejk During the World War, Book One","Jaroslav Hašek;Zdeněk ""Zenny"" K. Sadlon",Fiction,2000
Childhood Shadows,Mary Pacios,True Crime,1999
Sophocles: the Theban Plays,Sophocles,Drama,2002
Aristophanes' Acharnians,Aristophanes;Jeffrey Henderson,Drama,2003
M is for Mayflower,Margot Theis Raven;Jeannie Brett,Juvenile Nonfiction,2002
O Is for Old Dominion,Pamela Duncan Edwards;Troy Howell,Juvenile Nonfiction,2005
The Age of Access,Jeremy Rifkin,Business & Economics,2001
In Search of Captain Zero,Alan C. Weisbecker,Biography & Autobiography,2002
Think and Grow Rich,Napoleon Hill;Arthur R. Pell,Business & Economics,2005
How to Save Your Own Life,Erica Jong,Fiction,2006
Parachutes & Kisses,Erica Jong,Fiction,2006
Fear of Fifty,Erica Jong,Biography & Autobiography,2006
Any Woman's Blues,,Fiction,2006
What Do Women Want?,,Social Science,1998
The Book of Leviathan,Peter Blegvad,Comics & Graphic Novels,2001
The Arabian Nightmare,Robert Irwin,Fiction,2002
Laughing Gas,Pelham Grenville Wodehouse,Fiction,2001
Meet Mr. Mulliner,Pelham Grenville Wodehouse,Fiction,2002
This Is Berlin,William L. Shirer;John Keegan,History,2002
The Stones of Summer,Dow Mossman,Fiction,2004
Spring Fever,P.G. Wodehouse,Fiction,2004
Money in the Bank,P. G. Wodehouse,Fiction,1942
Anthony Powell,Michael Barber,Biography & Autobiography,2005
The Warrior Prophet,R. Scott Bakker,Fiction,2005
The Various Haunts of Men,Susan Hill,Fiction,2004
The Unmasking of Oscar Wilde,Joseph Pearce,Religion,2000
The American Heritage New History of the Civil War,Bruce Catton,History,2001
Frankenstein,Mary Shelley,LITERARY CRITICISM,2002
One Flew Over the Cuckoo's Nest (SparkNotes Literature Guide),Ken Kesey,Literary Criticism,2002
The Aristotle's Ethics,Aristotle,Study Aids,2003
No Fear : Julius Caesar,Sparknotes Editors,,2003
The Tempest,William Shakespeare,Drama,2003
King Lear,William Shakespeare,Literary Criticism,2003
The Big Book of Boy Stuff,Bart King,Juvenile Nonfiction,2004
It's Easy Being Green,Crissy Trask,House & Home,2006
Fifty-One Tales,Lord Dunsany;Lin Carter;John Betancourt,Fiction,2002
The Well at the World's End,William Morris;Lin Carter,Fiction,2000
The Lure of the Basilisk,Lawrence Watt-Evans,Fiction,2001
Ivanhoe,Marianna Mayer;Sir Walter Scott,Juvenile Fiction,2004
On the Lines of Morris' Romances,William Morris;Michale W. Perry,Fiction,2003
Guide to Stress Reduction,L. John Mason,Self-Help,2001
Heart and Hands,Elizabeth Davis,Health & Fitness,2004
Cast in Dark Waters,Edward Gorman;Tom Piccirilli,Fiction,2002
Isis,Douglas Clegg,Fiction,2006
The Secretary of Dreams,Stephen King,Fiction,2006
Tolkien and C.S. Lewis,Colin Duriez,Biography & Autobiography,2003
Monte Cooks Years Best D20 04,Monte Cook,Games,2005
Tomie,Junji Ito,Comics & Graphic Novels,2001
Category Freaks,Sakurako Gokurakuin,Comics & Graphic Novels,2005
The Pirate Dictionary,Terry Breverton,History,2004
This Side of Paradise,Steven L. Layne,Juvenile Fiction,2004
Farewell to Salonica,Leon Sciaky,Biography & Autobiography,2003
The Art of H. P. Lovecraft's the Cthulhu Mythos,Howard Phillips Lovecraft;Jeremy McHugh,Art,2006
Creative Correction,Lisa Whelchel,Family & Relationships,2005
De Vita Propria Liber,Girolamo Cardano;Jean Stoner,Biography & Autobiography,2002
Witch Grass,Raymond Queneau;Barbara Wright,Fiction,2003
The Tenants of Moonbloom,Edward Lewis Wallant,Fiction,2003
The Ivory Tower,Henry James,Fiction,2004
Mistress Masham's Repose,T. H. White;Fritz Eichenberg,Juvenile Fiction,1946
Hons and Rebels,Jessica Mitford,Biography & Autobiography,2004
An Episode of Sparrows,Rumer Godden,Juvenile Fiction,2004
The Man who Watched Trains Go by,Georges Simenon;Marc Romano;Douglas Thin,Fiction,2005
The New York Stories of Henry James,Henry James;Colm Tóibín,Fiction,2006
Dime-store Alchemy,Charles Simic;Joseph Cornell,Art,2006
The Strangers in the House,Georges Simenon,Fiction,2006
A Savage War of Peace,Alistair Horne,History,2006
Diary of a Man in Despair,Fritz Percy Reck-Malleczewen;Friedrich Reck;Paul Rubens;Richard J. Evans,Biography & Autobiography,2013
The Wave in the Mind,Ursula K. Le Guin,Literary Collections,2004
Healing Emotions,Daniel Goleman,Health & Fitness,2003
A Guide to the Words of My Perfect Teacher,Khenpo Ngawang Pelzang;Ṅag-dbaṅ-dpal-bzaṅ (Mkhan-po),Religion,2004
Dewdrops on a Lotus Leaf,Ryōkan;John Stevens,Poetry,2004
Lovingkindness,Sharon Salzberg;Jon Kabat-Zinn,Self-Help,2004
The Changeling,Kate Horsley,Fiction,2005
Making a Change for Good,Cheri Huber,Philosophy,2007
The Art of War,Sun-Tzu;Sunzi,Philosophy,2005
Writing Down the Bones,Natalie Goldberg,Self-Help,2006
Fablehaven,Brandon Mull,Juvenile Fiction,2006
The Dream Giver,Bruce Wilkinson,Religion,2003
The Treasure Principle,Randy Alcorn,Religion,2005
Dominion,Randy Alcorn,Fiction,2006
The Blazing Center Study Guide,John Piper;Desiring God,Religion,2006
Reluctant Burglar,Jill Elizabeth Nelson,Fiction,2006
Reluctant Runaway,Jill Elizabeth Nelson,Fiction,2007
Sense and Sensuality,Ravi Zacharias,Religion,2006
Effigies,Mary Anna Evans,Fiction,2011
Complete Guide to OneNote,Scott Zimmerman,Computers,2003
Joel on Software,Avram Joel Spolsky,Computers,2004
The Career Programmer,Christopher Duncan,Computers,2006
Bull Halsey,Elmer Belmont Potter,Biography & Autobiography,2003
Inuyasha Ani-Manga,Rumiko Takahashi,Comics & Graphic Novels,2004
Ranma 1/2,Rumiko Takahashi,Comics & Graphic Novels,2004
Nausicaä of the Valley of the Wind,Hayao Miyazaki,Comics & Graphic Novels,2004
Vagabond,Takehiko Inoue,Comics & Graphic Novels,2005
Hardball,George Stalk;Robert Lachenauer;John Butman,Business & Economics,2004
Crash Course in Web Design for Libraries,Charles P. Rubenstein,Computers,2007
Demon Diary,Kara Lim;Lee Yun Hee,Comics & Graphic Novels,2003
Crescent Moon,Haruko Iida,Comics & Graphic Novels,2005
$30 Film School,Michael Wareham Dean,Computers,2003
Tuf Voyaging,George R. R. Martin,Fiction,2003
The Canterville Ghost,Oscar Wilde,Fiction,2005
The Greatest Sailing Stories Ever Told,Christopher Caswell,Sports & Recreation,2004
"From Baghdad, with Love",Jay Kopelman;Melinda Roth,History,2006
"Here, There and Everywhere",Geoff Emerick;Howard Massey,Biography & Autobiography,2007
Natural Theology,Emil Brunner;Karl Barth,Religion,2002
LogoLounge,Bill Gardner;Catharine Fishel,Design,2004
The Complete Idiot's Guide to World Religions,Brandon Toropov;Luke Buckles,Religion,2004
Drop the Rock,Bill P.;Todd W.;Sara S.,Self-Help,2005
Angels and Demons,Craig Thompson,Comics & Graphic Novels,2003
Hellsing,Kohta Hirano,Comics & Graphic Novels,2004
Star Wars: Clone Wars Volume 6: On the Fields of Battle,John Ostrander;Jan Duursema;Dan Parsons; Brad Anderson; Tomas Giorello,Comics & Graphic Novels,2005
Star Wars: Empire Volume 5,Various,Comics & Graphic Novels,2006
"Star Wars: Clone Wars Volume 8: The Last Siege, The Final Truth",John Ostrander;Jan Duursema;Dan Parsons; Brad Anderson; Tom√É¬•s Giorello,Comics & Graphic Novels,2006
Eden,Hiroki Endo,Comics & Graphic Novels,2006
Museum of Terror,,Comics & Graphic Novels,2006
Conan and the Demons of Khitai,Akira Yoshida;Paul Lee;Robert Ervin Howard;Pat Lee,Comics & Graphic Novels,2006
Star Wars: Clone Wars Volume 9: Endgame,John Ostrander;Welles Hartley;Jan Duursema; Doug Wheatley; Dan Parsons; Brad Anderson; Chris Chuckry; Tomas Giorello,Comics & Graphic Novels,2006
Museum of Terror,Junji Itō,Comics & Graphic Novels,2006
Star Wars: OmnibusXWing Rogue Squadron Vol. 2,Various,Comics & Graphic Novels,2005
Star Wars: Empire Volume 6 In The Shadows of Their Fathers,Thomas Andrews;Scott Allie;Adriana Melo; Michael LaCombe; Joe Corroney,Comics & Graphic Novels,2005
Star Wars: Knights of the Old Republic Vol. 1--Commencement,John Jackson Miller;Brian Ching;Travel Foreman; Travis Charest,Comics & Graphic Novels,2006
Facts in the Case of the Departure of Miss Finch HC,Neil Gaiman;Michael Zulli,Comics & Graphic Novels,2008
Star Wars: Empire Volume 7--The Wrong Side of the War,Welles Hartley;Davide Fabbri;Christian DallaVecchia; David Michael Beck,Comics & Graphic Novels,2007
Devil by the Deed,Matt Wagner;Rich Rankin,Comics & Graphic Novels,2007
Ward No. 6 and Other Stories,Anton Pavlovich Chekhov,Fiction,2003
Robinson Crusoe,Daniel Defoe,Juvenile Fiction,2003
Moby-Dick,Herman Melville,Fiction,2003
Middlemarch,George Eliot;Megan McDaniel,Fiction,2003
Main Street,Sinclair Lewis,Fiction,2003
Uncle Tom's Cabin,Harriet Beecher Stowe,Fiction,2003
Sense and Sensibility,Jane Austen,Fiction,2003
The Strange Case of Dr. Jekyll and Mr. Hyde and Other Stories,Robert Louis Stevenson,Fiction,2003
The Essential Tales and Poems of Edgar Allan Poe,Edgar Allan Poe,Literary Collections,2004
The Death of Ivan Ilych and Other Stories,graf Leo Tolstoy,Fiction,2004
Sense and Sensibility,Jane Austen,Fiction,2004
The House of Mirth,Edith Wharton,Fiction,2004
The Complete Sherlock Holmes: Some personalia about Mr. Sherlock Holmes,Sir Arthur Conan Doyle,"Detective and mystery stories, English",2004
Essential Dialogues of Plato,Plato,Philosophy,2005
Daniel Deronda,George Eliot,Fiction,2005
... The Circulation,Benjamin W. Ussery,,1853
Swann's Way,Marcel Proust;Elizabeth Dalton,Fiction,2005
